filepath,class_raw,label,label_idx
data/raw/data/train/Mildew/mildew_911.png,Mildew,Mildew,8
data/raw/data/train/Mildew/mildew_203.png,Mildew,Mildew,8
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_474.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Mildew/mildew_671.png,Mildew,Mildew,8
data/raw/data/train/Mite/mite_764.png,Mite,Mite,9
data/raw/data/train/Leaf Blight/leaf_blight_416.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Common Root Rot/common_root_rot_334.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Mite/mite_82.png,Mite,Mite,9
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_180.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Brown Rust/brown_rust_623.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Blast/blast_620.png,Blast,Blast,2
data/raw/data/train/Leaf Blight/leaf_blight_237.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Yellow Rust/yellow_rust_508.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Black Rust/black_rust_508.png,Black Rust,Black_Rust,1
data/raw/data/train/Healthy/healthy_387.png,Healthy,Healthy,6
data/raw/data/train/Yellow Rust/yellow_rust_18.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Common Root Rot/common_root_rot_564.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Stem fly/stem_fly_62.png,Stem fly,Stem_fly,12
data/raw/data/train/Smut/smut_1275.png,Smut,Smut,11
data/raw/data/train/Mite/mite_599.png,Mite,Mite,9
data/raw/data/train/Septoria/septoria_885.png,Septoria,Septoria,10
data/raw/data/train/Blast/blast_439.png,Blast,Blast,2
data/raw/data/train/Septoria/septoria_859.png,Septoria,Septoria,10
data/raw/data/train/Brown Rust/brown_rust_513.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Healthy/healthy_209.png,Healthy,Healthy,6
data/raw/data/train/Blast/blast_171.png,Blast,Blast,2
data/raw/data/train/Healthy/healthy_350.png,Healthy,Healthy,6
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_161.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Brown Rust/brown_rust_1117.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Yellow Rust/yellow_rust_24.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_264.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Yellow Rust/yellow_rust_1160.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Smut/smut_1227.png,Smut,Smut,11
data/raw/data/train/Smut/smut_303.png,Smut,Smut,11
data/raw/data/train/Black Rust/black_rust_156.png,Black Rust,Black_Rust,1
data/raw/data/train/Mildew/mildew_700.png,Mildew,Mildew,8
data/raw/data/train/Leaf Blight/leaf_blight_721.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Black Rust/black_rust_425.png,Black Rust,Black_Rust,1
data/raw/data/train/Tan spot/tan_spot_607.png,Tan spot,Tan_spot,13
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_215.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Healthy/healthy_353.png,Healthy,Healthy,6
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_509.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Leaf Blight/leaf_blight_613.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Stem fly/stem_fly_216.png,Stem fly,Stem_fly,12
data/raw/data/train/Tan spot/tan_spot_244.png,Tan spot,Tan_spot,13
data/raw/data/train/Aphid/aphid_549.png,Aphid,Aphid,0
data/raw/data/train/Aphid/aphid_173.png,Aphid,Aphid,0
data/raw/data/train/Brown Rust/brown_rust_656.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Septoria/septoria_11.png,Septoria,Septoria,10
data/raw/data/train/Septoria/septoria_194.png,Septoria,Septoria,10
data/raw/data/train/Blast/blast_459.png,Blast,Blast,2
data/raw/data/train/Tan spot/tan_spot_89.png,Tan spot,Tan_spot,13
data/raw/data/train/Smut/smut_477.png,Smut,Smut,11
data/raw/data/train/Healthy/healthy_620.png,Healthy,Healthy,6
data/raw/data/train/Healthy/healthy_266.png,Healthy,Healthy,6
data/raw/data/train/Healthy/healthy_624.png,Healthy,Healthy,6
data/raw/data/train/Stem fly/stem_fly_171.png,Stem fly,Stem_fly,12
data/raw/data/train/Stem fly/stem_fly_129.png,Stem fly,Stem_fly,12
data/raw/data/train/Yellow Rust/yellow_rust_497.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Leaf Blight/leaf_blight_423.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Yellow Rust/yellow_rust_153.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Yellow Rust/yellow_rust_1000.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Smut/smut_1129.png,Smut,Smut,11
data/raw/data/train/Healthy/healthy_293.png,Healthy,Healthy,6
data/raw/data/train/Black Rust/black_rust_277.png,Black Rust,Black_Rust,1
data/raw/data/train/Yellow Rust/yellow_rust_673.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Septoria/septoria_287.png,Septoria,Septoria,10
data/raw/data/train/Smut/smut_450.png,Smut,Smut,11
data/raw/data/train/Septoria/septoria_836.png,Septoria,Septoria,10
data/raw/data/train/Healthy/healthy_814.png,Healthy,Healthy,6
data/raw/data/train/Mite/mite_48.png,Mite,Mite,9
data/raw/data/train/Leaf Blight/leaf_blight_835.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Tan spot/tan_spot_767.png,Tan spot,Tan_spot,13
data/raw/data/train/Brown Rust/brown_rust_680.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Blast/blast_249.png,Blast,Blast,2
data/raw/data/train/Yellow Rust/yellow_rust_274.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Tan spot/tan_spot_350.png,Tan spot,Tan_spot,13
data/raw/data/train/Black Rust/black_rust_388.png,Black Rust,Black_Rust,1
data/raw/data/train/Leaf Blight/leaf_blight_235.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Healthy/healthy_839.png,Healthy,Healthy,6
data/raw/data/train/Smut/smut_990.png,Smut,Smut,11
data/raw/data/train/Aphid/aphid_306.png,Aphid,Aphid,0
data/raw/data/train/Blast/blast_216.png,Blast,Blast,2
data/raw/data/train/Septoria/septoria_39.png,Septoria,Septoria,10
data/raw/data/train/Mildew/mildew_1.png,Mildew,Mildew,8
data/raw/data/train/Brown Rust/brown_rust_833.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Septoria/septoria_122.png,Septoria,Septoria,10
data/raw/data/train/Healthy/healthy_439.png,Healthy,Healthy,6
data/raw/data/train/Brown Rust/brown_rust_436.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Yellow Rust/yellow_rust_626.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Blast/blast_179.png,Blast,Blast,2
data/raw/data/train/Brown Rust/brown_rust_575.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Brown Rust/brown_rust_583.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Healthy/healthy_590.png,Healthy,Healthy,6
data/raw/data/train/Brown Rust/brown_rust_276.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Yellow Rust/yellow_rust_97.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Yellow Rust/yellow_rust_967.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Septoria/septoria_858.png,Septoria,Septoria,10
data/raw/data/train/Smut/smut_962.png,Smut,Smut,11
data/raw/data/train/Tan spot/tan_spot_108.png,Tan spot,Tan_spot,13
data/raw/data/train/Mildew/mildew_420.png,Mildew,Mildew,8
data/raw/data/train/Healthy/healthy_125.png,Healthy,Healthy,6
data/raw/data/train/Septoria/septoria_1123.png,Septoria,Septoria,10
data/raw/data/train/Smut/smut_539.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_84.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Smut/smut_481.png,Smut,Smut,11
data/raw/data/train/Smut/smut_782.png,Smut,Smut,11
data/raw/data/train/Mildew/mildew_996.png,Mildew,Mildew,8
data/raw/data/train/Brown Rust/brown_rust_1076.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Aphid/aphid_273.png,Aphid,Aphid,0
data/raw/data/train/Healthy/healthy_424.png,Healthy,Healthy,6
data/raw/data/train/Blast/blast_289.png,Blast,Blast,2
data/raw/data/train/Smut/smut_1130.png,Smut,Smut,11
data/raw/data/train/Smut/smut_1177.png,Smut,Smut,11
data/raw/data/train/Blast/blast_415.png,Blast,Blast,2
data/raw/data/train/Leaf Blight/leaf_blight_646.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Aphid/aphid_812.png,Aphid,Aphid,0
data/raw/data/train/Mite/mite_24.png,Mite,Mite,9
data/raw/data/train/Yellow Rust/yellow_rust_1299.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Brown Rust/brown_rust_25.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Mildew/mildew_208.png,Mildew,Mildew,8
data/raw/data/train/Septoria/septoria_417.png,Septoria,Septoria,10
data/raw/data/train/Tan spot/tan_spot_422.png,Tan spot,Tan_spot,13
data/raw/data/train/Blast/blast_634.png,Blast,Blast,2
data/raw/data/train/Aphid/aphid_484.png,Aphid,Aphid,0
data/raw/data/train/Yellow Rust/yellow_rust_133.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Aphid/aphid_613.png,Aphid,Aphid,0
data/raw/data/train/Black Rust/black_rust_457.png,Black Rust,Black_Rust,1
data/raw/data/train/Yellow Rust/yellow_rust_360.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Blast/blast_359.png,Blast,Blast,2
data/raw/data/train/Septoria/septoria_648.png,Septoria,Septoria,10
data/raw/data/train/Smut/smut_572.png,Smut,Smut,11
data/raw/data/train/Leaf Blight/leaf_blight_737.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Mite/mite_154.png,Mite,Mite,9
data/raw/data/train/Smut/smut_27.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_577.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Septoria/septoria_974.png,Septoria,Septoria,10
data/raw/data/train/Aphid/aphid_512.png,Aphid,Aphid,0
data/raw/data/train/Septoria/septoria_865.png,Septoria,Septoria,10
data/raw/data/train/Blast/blast_520.png,Blast,Blast,2
data/raw/data/train/Septoria/septoria_890.png,Septoria,Septoria,10
data/raw/data/train/Yellow Rust/yellow_rust_780.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Mildew/mildew_751.png,Mildew,Mildew,8
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_173.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Yellow Rust/yellow_rust_867.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_17.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Mildew/mildew_15.png,Mildew,Mildew,8
data/raw/data/train/Tan spot/tan_spot_478.png,Tan spot,Tan_spot,13
data/raw/data/train/Mildew/mildew_914.png,Mildew,Mildew,8
data/raw/data/train/Septoria/septoria_266.png,Septoria,Septoria,10
data/raw/data/train/Mite/mite_447.png,Mite,Mite,9
data/raw/data/train/Black Rust/black_rust_246.png,Black Rust,Black_Rust,1
data/raw/data/train/Blast/blast_56.png,Blast,Blast,2
data/raw/data/train/Brown Rust/brown_rust_1168.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Healthy/healthy_593.png,Healthy,Healthy,6
data/raw/data/train/Yellow Rust/yellow_rust_1078.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Mildew/mildew_81.png,Mildew,Mildew,8
data/raw/data/train/Healthy/healthy_84.png,Healthy,Healthy,6
data/raw/data/train/Brown Rust/brown_rust_860.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Stem fly/stem_fly_159.png,Stem fly,Stem_fly,12
data/raw/data/train/Black Rust/black_rust_222.png,Black Rust,Black_Rust,1
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_561.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Common Root Rot/common_root_rot_551.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Smut/smut_82.png,Smut,Smut,11
data/raw/data/train/Leaf Blight/leaf_blight_692.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Black Rust/black_rust_477.png,Black Rust,Black_Rust,1
data/raw/data/train/Brown Rust/brown_rust_559.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Mildew/mildew_255.png,Mildew,Mildew,8
data/raw/data/train/Septoria/septoria_262.png,Septoria,Septoria,10
data/raw/data/train/Healthy/healthy_948.png,Healthy,Healthy,6
data/raw/data/train/Septoria/septoria_228.png,Septoria,Septoria,10
data/raw/data/train/Smut/smut_1035.png,Smut,Smut,11
data/raw/data/train/Leaf Blight/leaf_blight_370.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Healthy/healthy_727.png,Healthy,Healthy,6
data/raw/data/train/Brown Rust/brown_rust_425.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Mildew/mildew_5.png,Mildew,Mildew,8
data/raw/data/train/Septoria/septoria_575.png,Septoria,Septoria,10
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_514.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Healthy/healthy_762.png,Healthy,Healthy,6
data/raw/data/train/Common Root Rot/common_root_rot_515.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Smut/smut_56.png,Smut,Smut,11
data/raw/data/train/Healthy/healthy_52.png,Healthy,Healthy,6
data/raw/data/train/Aphid/aphid_520.png,Aphid,Aphid,0
data/raw/data/train/Blast/blast_14.png,Blast,Blast,2
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_31.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Brown Rust/brown_rust_201.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Common Root Rot/common_root_rot_215.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Septoria/septoria_607.png,Septoria,Septoria,10
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_11.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Common Root Rot/common_root_rot_454.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Healthy/healthy_792.png,Healthy,Healthy,6
data/raw/data/train/Septoria/septoria_220.png,Septoria,Septoria,10
data/raw/data/train/Black Rust/black_rust_200.png,Black Rust,Black_Rust,1
data/raw/data/train/Black Rust/black_rust_38.png,Black Rust,Black_Rust,1
data/raw/data/train/Mildew/mildew_516.png,Mildew,Mildew,8
data/raw/data/train/Aphid/aphid_523.png,Aphid,Aphid,0
data/raw/data/train/Leaf Blight/leaf_blight_331.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Septoria/septoria_636.png,Septoria,Septoria,10
data/raw/data/train/Brown Rust/brown_rust_1146.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Blast/blast_255.png,Blast,Blast,2
data/raw/data/train/Brown Rust/brown_rust_40.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Tan spot/tan_spot_638.png,Tan spot,Tan_spot,13
data/raw/data/train/Mite/mite_14.png,Mite,Mite,9
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_1.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Leaf Blight/leaf_blight_840.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Tan spot/tan_spot_455.png,Tan spot,Tan_spot,13
data/raw/data/train/Septoria/septoria_948.png,Septoria,Septoria,10
data/raw/data/train/Brown Rust/brown_rust_324.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Blast/blast_291.png,Blast,Blast,2
data/raw/data/train/Tan spot/tan_spot_502.png,Tan spot,Tan_spot,13
data/raw/data/train/Healthy/healthy_367.png,Healthy,Healthy,6
data/raw/data/train/Healthy/healthy_856.png,Healthy,Healthy,6
data/raw/data/train/Brown Rust/brown_rust_254.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Septoria/septoria_210.png,Septoria,Septoria,10
data/raw/data/train/Tan spot/tan_spot_427.png,Tan spot,Tan_spot,13
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_299.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Healthy/healthy_50.png,Healthy,Healthy,6
data/raw/data/train/Common Root Rot/common_root_rot_79.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Septoria/septoria_226.png,Septoria,Septoria,10
data/raw/data/train/Aphid/aphid_863.png,Aphid,Aphid,0
data/raw/data/train/Yellow Rust/yellow_rust_970.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Mildew/mildew_874.png,Mildew,Mildew,8
data/raw/data/train/Black Rust/black_rust_408.png,Black Rust,Black_Rust,1
data/raw/data/train/Blast/blast_599.png,Blast,Blast,2
data/raw/data/train/Healthy/healthy_681.png,Healthy,Healthy,6
data/raw/data/train/Septoria/septoria_451.png,Septoria,Septoria,10
data/raw/data/train/Yellow Rust/yellow_rust_888.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_584.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Healthy/healthy_304.png,Healthy,Healthy,6
data/raw/data/train/Smut/smut_1240.png,Smut,Smut,11
data/raw/data/train/Leaf Blight/leaf_blight_38.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Yellow Rust/yellow_rust_1053.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Brown Rust/brown_rust_1143.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Tan spot/tan_spot_207.png,Tan spot,Tan_spot,13
data/raw/data/train/Smut/smut_1165.png,Smut,Smut,11
data/raw/data/train/Healthy/healthy_610.png,Healthy,Healthy,6
data/raw/data/train/Brown Rust/brown_rust_618.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Aphid/aphid_787.png,Aphid,Aphid,0
data/raw/data/train/Brown Rust/brown_rust_7.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Septoria/septoria_581.png,Septoria,Septoria,10
data/raw/data/train/Blast/blast_449.png,Blast,Blast,2
data/raw/data/train/Mildew/mildew_163.png,Mildew,Mildew,8
data/raw/data/train/Smut/smut_1142.png,Smut,Smut,11
data/raw/data/train/Septoria/septoria_528.png,Septoria,Septoria,10
data/raw/data/train/Brown Rust/brown_rust_524.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Brown Rust/brown_rust_786.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Yellow Rust/yellow_rust_674.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Smut/smut_561.png,Smut,Smut,11
data/raw/data/train/Tan spot/tan_spot_193.png,Tan spot,Tan_spot,13
data/raw/data/train/Common Root Rot/common_root_rot_586.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Healthy/healthy_69.png,Healthy,Healthy,6
data/raw/data/train/Mildew/mildew_617.png,Mildew,Mildew,8
data/raw/data/train/Leaf Blight/leaf_blight_670.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Smut/smut_1222.png,Smut,Smut,11
data/raw/data/train/Aphid/aphid_716.png,Aphid,Aphid,0
data/raw/data/train/Mite/mite_490.png,Mite,Mite,9
data/raw/data/train/Septoria/septoria_190.png,Septoria,Septoria,10
data/raw/data/train/Healthy/healthy_864.png,Healthy,Healthy,6
data/raw/data/train/Common Root Rot/common_root_rot_576.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Mite/mite_136.png,Mite,Mite,9
data/raw/data/train/Tan spot/tan_spot_181.png,Tan spot,Tan_spot,13
data/raw/data/train/Blast/blast_591.png,Blast,Blast,2
data/raw/data/train/Mite/mite_424.png,Mite,Mite,9
data/raw/data/train/Leaf Blight/leaf_blight_505.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Yellow Rust/yellow_rust_225.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Aphid/aphid_559.png,Aphid,Aphid,0
data/raw/data/train/Smut/smut_1141.png,Smut,Smut,11
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_476.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Blast/blast_440.png,Blast,Blast,2
data/raw/data/train/Brown Rust/brown_rust_1025.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Mildew/mildew_498.png,Mildew,Mildew,8
data/raw/data/train/Common Root Rot/common_root_rot_299.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Mildew/mildew_368.png,Mildew,Mildew,8
data/raw/data/train/Mildew/mildew_181.png,Mildew,Mildew,8
data/raw/data/train/Brown Rust/brown_rust_456.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Common Root Rot/common_root_rot_133.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Common Root Rot/common_root_rot_351.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Healthy/healthy_550.png,Healthy,Healthy,6
data/raw/data/train/Brown Rust/brown_rust_269.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Septoria/septoria_860.png,Septoria,Septoria,10
data/raw/data/train/Tan spot/tan_spot_135.png,Tan spot,Tan_spot,13
data/raw/data/train/Mildew/mildew_701.png,Mildew,Mildew,8
data/raw/data/train/Septoria/septoria_533.png,Septoria,Septoria,10
data/raw/data/train/Smut/smut_394.png,Smut,Smut,11
data/raw/data/train/Brown Rust/brown_rust_862.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Septoria/septoria_959.png,Septoria,Septoria,10
data/raw/data/train/Tan spot/tan_spot_162.png,Tan spot,Tan_spot,13
data/raw/data/train/Brown Rust/brown_rust_721.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Septoria/septoria_995.png,Septoria,Septoria,10
data/raw/data/train/Smut/smut_1012.png,Smut,Smut,11
data/raw/data/train/Smut/smut_339.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_249.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Yellow Rust/yellow_rust_130.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Brown Rust/brown_rust_492.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Brown Rust/brown_rust_260.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Yellow Rust/yellow_rust_606.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Aphid/aphid_161.png,Aphid,Aphid,0
data/raw/data/train/Septoria/septoria_775.png,Septoria,Septoria,10
data/raw/data/train/Brown Rust/brown_rust_1170.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Smut/smut_609.png,Smut,Smut,11
